"id","created_time","message","story"
"1593","2010-12-18T23:30:49+0000","They called it ""Facebook"" because ""I Wonder What My Ex Is Up To?"" seemed a little too creepy.",""
"1594","2016-12-16T07:34:10+0000","The guy who used to proofread Hitler's speeches was the first grammar Nazi.",""
"1595","2013-10-13T03:27:35+0000","Improve your day by ordering coffee in the voice you use for your pets",""
"1596","2015-03-20T14:32:22+0000","I gave her four orgasms but they were all mine.",""
"1597","2012-04-13T23:55:43+0000","I just realized that I haven't done the ""Hockey Pokey"" in over 10 years. I guess when you get older, you just forget what it's all about.",""
"1598","2012-01-22T00:53:37+0000","I often enjoy a friendly game of Guess what I ate last night for dinner with my fellow elevator riders. Everyone's a winner!",""
"1599","2014-03-03T14:27:40+0000","I always thought it made more sense to pour Gatorade on the losing coach.",""
"1600","2014-10-14T02:40:48+0000","Offering a hobo $5 from across the street is my version of Frogger.",""
"1601","2014-04-01T09:50:39+0000","I found the ""one"" today! Surprisingly, It's been on my keyboard all the time.",""
"1602","2010-02-24T02:37:16+0000","I imagine death will be like sleeping but without my toddler kneeing me in the back.",""
"1603","2010-07-12T07:09:27+0000","Do strippers have nightmares about going to work fully clothed?",""
"1604","2010-06-21T08:16:01+0000","Relationships would be easier if people came with a “Clear History” button.",""
"1605","2016-09-22T01:42:35+0000","Now that the Playstation 4 has been released, maybe now I can afford the first one.",""
"1606","2011-03-15T10:59:30+0000","If a tree falls in the forest but nobody is there to hear it, who chopped it down in the first place? Ghosts? Is this a haunted forest?",""
"1607","2015-06-16T11:25:40+0000","Sometimes your knight in shining armor is just a retard in tin foil.",""
"1608","2013-05-16T09:24:22+0000","I've got to remember to tie a string around my finger!",""
"1609","2010-01-27T09:51:55+0000","Donald Trump and Bernie Sanders should put their heads together and figure out a way to give everyone free college and make Mexico pay for it.",""
"1610","2016-02-24T20:45:49+0000","Every novel is a mystery novel if you never finish it",""
"1611","2015-09-22T18:16:07+0000","When I say ""word to the wise"", what I really mean is ""word to the stupid.""",""
"1612","2016-02-02T01:22:29+0000","Patience is what parents have when there are witnesses.",""
"1613","2010-04-03T01:18:12+0000","The feeling you get when a woman asks you to guess her age is like wondering whether to cut the blue wire or the green wire when defusing a bomb.",""
"1614","2015-12-17T17:57:17+0000","I want to live in a world where the Food Network delivers.",""
"1615","2016-05-15T09:27:37+0000","Childhood is like being drunk. Everyone remembers what you did, except for you.",""
"1616","2015-10-21T02:28:51+0000","Man boobs are awesome! Why commas are important.",""
"1617","2016-06-25T07:02:41+0000","I do 5 sit ups daily. It might not sound like much, but there's only so many times you can hit the snooze button.",""
"1618","2016-05-19T07:23:10+0000","The entire purpose of a bayonet is to bring a knife to a gun fight.",""
"1619","2011-04-05T21:05:33+0000","Congress declares school lunch pizza a vegetable. All part of ""No Child Left Without a Giant Behind.""",""
"1620","2015-07-08T16:49:50+0000","Wow, I can't believe it's been a whole year since my herb garden was stolen. Where did the thyme go?",""
"1621","2010-03-13T04:25:41+0000","I'm a cubic zirconia in the rough.",""
"1622","2014-09-10T10:01:36+0000","My wife is going to get a big surprise when she tries to sleep in tomorrow. I superglued a thumbtack to the snooze button.",""
"1623","2015-05-27T21:39:55+0000","If ninjas are supposed to be so super stealthy, why do they bother wearing a mask?",""
"1624","2014-10-21T04:33:15+0000","There's a dumbass on your keyboard between the Y and I. Just look.",""
"1625","2015-01-24T00:45:13+0000","Two years ago I became a proud parent. My kid is 6, but they were kind of a pain those first four years.",""
"1626","2016-10-05T09:50:09+0000","When your girlfriend has Taylor Swift lyrics as her status, You know you've either done something very right or something very wrong.",""
"1627","2010-04-22T09:21:18+0000","Without a doubt, the cashew is my favorite nut that sounds like a sneeze.",""
"1628","2016-09-07T05:47:30+0000","Why does tasty mean that a thing tastes good and smelly mean that a thing smells bad?",""
"1629","2010-01-20T04:56:47+0000","There should be a video game called Class Warfare where billionaires have to defend their money bins from hordes of unemployed middle class.",""
"1630","2013-07-15T01:57:50+0000","You know your getting old when your friends start getting pregnant on purpose.",""
"1631","2016-11-19T12:07:54+0000","On Twitter, never judge a hot woman by his avi.",""
"1632","2012-03-15T04:54:30+0000","Why do single women take advice from other single women? That’s like Stevie Wonder giving Ray Charles driving directions.",""
"1633","2014-03-13T16:36:22+0000","“Screw it” – My final thought before making most decisions.",""
"1634","2014-12-22T20:40:08+0000","There is a fine line between “hobby” and “mental illness.”",""
"1635","2016-06-10T20:21:24+0000","Condom slogan: Wrap it in latex or she'll get your paychecks.",""
"1636","2015-08-24T16:00:57+0000","Carpe Scrotum (grab life by the balls)",""
"1637","2014-02-19T12:08:11+0000","There is no “u” in awesome… But there is a “me”!",""
"1638","2012-07-06T00:56:35+0000","Note to vegetarians: My food poops on your food. Enjoy that salad!",""
"1639","2011-06-10T05:09:16+0000","I love my DVR. Now I can whizz through the commercials instead of during them.",""
"1640","2016-03-20T18:08:43+0000","Why don’t the Teenage Mutant Ninja Turtles' enemies just flip them on their backs?",""
"1641","2013-09-14T15:47:59+0000","Do you think woodpeckers get headaches?",""
"1642","2010-01-13T01:38:56+0000","Sometimes I lie awake at night, and ask, 'Where have I gone wrong?' Then a voice says to me, 'This is going to take more than one night.'",""
"1643","2016-05-22T14:51:50+0000","I’m alone in my car. Counting it as a vacation.",""
"1644","2012-11-16T15:49:20+0000","48 states observe daylight savings time. The other two clock block.",""
"1645","2012-12-02T21:55:00+0000","Constipation and procrastination are similar. In both conditions you don't give a crap.",""
"1646","2014-03-17T21:01:24+0000","Can we start calling walruses: Saber Tooth Seals?",""
"1647","2011-09-23T03:30:02+0000","If I agreed with you, we'd both be wrong.",""
"1648","2011-07-22T07:05:34+0000","For all the women who say ""All men are the same."": Who told you to try them all?",""
"1649","2012-01-16T03:34:19+0000","Lots of people waiting in lines today. Did a new iPhone just come out?",""
"1650","2011-05-15T23:16:37+0000","It doesn't matter how many times you looked, when your mom looks, she will find what you were looking for.",""
"1651","2015-04-22T09:39:46+0000","My Grandma says ""warsh"" instead if ""wash"", ""zink"" instead of ""sink"" & ""You're a disappointment"" instead of ""I love you."" Old people are wacky",""
"1652","2016-11-17T22:16:30+0000","I'm that friend you have to explain to people before you introduce me... And apologize for after.",""
"1653","2011-02-21T19:28:28+0000","Have you ever listened to somebody speak and wonder who ties their shoelaces for them?",""
"1654","2010-04-26T05:02:04+0000","There's a reason it's called ""Girls Gone Wild"" and not ""Women Gone Wild"". When girls go wild, they show their boobs because they want money. When women go wild, they kill men for insurance policies.",""
"1655","2015-04-15T19:03:57+0000","Ever wondered, ""What would happen if a marshmallow peep got hit by a train?"" We did.",""
"1656","2010-11-07T11:11:49+0000","It's not easy to make small talk with a meteorologist.",""
"1657","2010-04-16T04:23:38+0000","I think it's kinda cool they knighted Sir Mix-A-Lot in the first place.",""
"1658","2016-11-06T03:16:08+0000","My hipster doctor cut out a tumor before it got big.",""
"1659","2011-08-18T20:51:24+0000","A roman walks into a bar. He holds up two fingers and says ""Five beers please.""",""
"1660","2010-07-07T15:27:37+0000","I really love all the new features in Adobe Reader's eighth update today.",""
"1661","2014-03-03T03:39:20+0000","I finally gave my wife multiple orgasms, but she still isn't happy. Apparently it doesn't count if they are years apart.",""
"1662","2016-06-19T05:25:44+0000","TSA agents should have to remove an article of their own clothing every time they don't find anything during a strip search.",""
"1663","2012-10-07T12:59:26+0000","“Do you have a charger?” is the new “Could I bum a cigarette?”",""
"1664","2011-09-21T13:53:18+0000","If banks were as fiercely regulated as McDonalds breakfast cut off time, there’d be no problems.",""
"1665","2011-03-05T00:44:27+0000","More people would drink responsibly if there was a brand of vodka named Responsibly.",""
"1666","2015-03-26T13:51:43+0000","I'm not lazy, I’m energy efficient.",""
"1667","2014-07-12T13:10:31+0000","Seems like you could save a lot of time if you just paired The Bachelor with The Bachelorette.",""
"1668","2012-06-23T23:36:21+0000","I got my stomach by doing as many crunches as I can everyday. Usually either Nestle or Captain.",""
"1669","2014-04-22T06:44:26+0000","If someone says they’re gonna open up a can of whoop ass, that means someone out there is canning whoop ass…I’d be more afraid of that second guy.",""
"1670","2013-06-03T22:33:02+0000","When people say ""You look so familiar"" responding with ""Were we in prison together?"" is almost always a conversation killer.",""
"1671","2016-01-09T11:44:49+0000","Why does Play-Doh say ""fun to play with, not to eat"" then make 1000 accessories that all make it shaped like food?",""
"1672","2011-07-16T09:51:10+0000","What did I do on the toilet before smart phones were invented?",""
"1673","2010-09-11T13:49:13+0000","I tried to get life insurance, but they laughed and said you need a life for that...",""
"1674","2014-12-09T21:26:13+0000","I dont pay for cabs if I’m too drunk to drive. I find the nearest Dominos, order a pizza delivery to my house & ask for a ride home with it",""
"1675","2012-01-10T17:39:23+0000","Dear genitals, thanks for not bleeding every month. Sincerely, a man",""
"1676","2016-11-11T01:04:28+0000","Me: ""We decided we don't really want to have kids."" Her: ""Don't you already have 2?"" Me: ""Yeah...""",""
"1677","2010-11-01T09:30:11+0000","I just finish reading ""50 shades of gray"" by Sherwin Williams. I don't see what all the hype is about these paint brochures.",""
"1678","2013-12-03T09:17:50+0000","When I wrap gifts myself, I tell everyone a child did it so it's adorable instead of pathetic.",""
"1679","2010-01-05T03:24:12+0000","Hey, I said I'd be there in 10 minutes... Quit calling me every half hour.",""
"1680","2011-06-14T09:56:50+0000","If you think things can't get worse it's probably only because you lack sufficient imagination.",""
"1681","2013-07-15T18:43:50+0000","I got kicked out of my Community Theater group when the director asked to see me limp. How was I to know he was talking about walking?",""
"1682","2012-04-25T02:03:24+0000","Some idiot just told an elevator joke ON an elevator. It was wrong on so many levels",""
"1683","2011-11-07T04:22:34+0000","I see the new ""Hunger Games: Catching Fire"" movie is here. The title sounds like their going to learn the do's and dont's of grilling dinner. Gas versus charcoal.",""
"1684","2012-08-25T02:39:09+0000","The best part of being a watch maker is that you get to make your own hours.",""
"1685","2010-04-06T14:24:16+0000","Earth first...We will mine the other planets later.",""
"1686","2013-03-12T09:46:29+0000","When I hear someone say, ""chicken pot pie,"" I get excited three times.",""
"1687","2010-11-05T17:54:45+0000","As a social experiment, I have named a cat Curiosity. Now we wait.",""
"1688","2014-08-02T23:42:39+0000","Of all the things I have lost in life I miss my mind the most",""
"1689","2013-04-08T18:25:31+0000","Today I realized that Mario is definitely homeless. He wakes up every day wearing the same clothes, runs around in sewers, beats up people for their money, and what does he spend it on? Mushrooms.",""
"1690","2013-02-15T22:37:04+0000","The invention of the shovel must have been ground-breaking.",""
"1691","2016-02-17T15:36:32+0000","I think my car horn should sound like gunshots..... I bet you'll move then.",""
"1692","2012-05-07T22:23:45+0000","They say you need to listen to what your body is telling you. But mine just points and laughs",""
"1693","2015-09-07T07:58:49+0000","I ordered a new GPS unit, but it got lost in the mail.",""
"1694","2016-12-24T01:16:53+0000","What would Jesus do? Getting angry and flipping over tables is a viable option (Matthew 21:12)",""
"1695","2011-06-09T21:38:18+0000","Kudos to the guy at Starbucks that said his name was ""Bueller"" and left before his coffee was done, leaving the barista calling him over and over",""
"1696","2013-04-09T09:43:38+0000","You can make your fat friend exercise by changing his cell phone ring to the sound of an approaching ice cream truck.",""
"1697","2014-03-15T17:32:57+0000","""Baby on board""? If you want people to stop tailgating you I would go with ""pissed off, roid-raging ninja on board"".",""
"1698","2015-03-06T07:22:28+0000","I named my car ""flattery"" because it gets me no where.",""
"1699","2016-08-18T06:21:38+0000","You say my friends are immature, I say my friends are fun people.",""
"1700","2011-12-21T21:02:14+0000","I swear ugly people find love faster",""
"1701","2010-10-09T10:32:52+0000","I tried making some rabbit stew one weekend, but the kids complained that there was a hare in it.",""
"1702","2013-03-15T12:18:17+0000","Why do people put designs on toilet paper. its not like someones going to wipe their butt & be like"" oh my god a flower""",""
"1703","2015-12-04T05:13:58+0000","I know it's just rain but I still don't like hearing my mom say she got 6 inches.",""
"1704","2014-02-10T18:37:13+0000","Ever wondered, ""What would happen if a marshmallow peep got hit by a train?"" We did.",""
"1705","2015-08-04T17:38:01+0000","I bet everyone here would be embarrassed if CSI had to go through your room with a UV light.",""
"1706","2016-04-17T12:25:30+0000","The key to eating healthy is to avoid any food that has a TV commercial.",""
"1707","2015-12-19T15:28:22+0000","All my life I've wanted to learn to juggle. I just never had the balls to do it.",""
"1708","2015-01-08T20:47:36+0000","I don’t drink to forget about problems. I drink to create new problems that that make the old issues irrelevant.",""
"1709","2013-07-08T18:39:52+0000","I wish my car had two horns. One for “thank you” and one for “I hate you”",""
"1710","2012-06-12T11:07:20+0000","When I wrap gifts myself, I tell everyone a child did it so it's adorable instead of pathetic.",""
"1711","2013-01-27T18:37:49+0000","U.S forces search for bin Laden's number two.I fail to see what a stool sample will achieve here",""
"1712","2013-12-23T06:32:31+0000","If Jared from Subway gets busted for child porn, he will still have plenty of ""Footlongs"" to choose from where he is going.",""
"1713","2014-03-12T16:26:16+0000","The Hangover Part 3? Seriously, how many hangovers do these guys need to have before they realize that they need to stop inviting Alan to parties??",""
"1714","2016-06-01T19:44:40+0000","I Use To Give A Fuck Now I Give A Fuckless",""
"1715","2010-02-21T04:16:08+0000","I did nothing again today because I didn’t finish doing it yesterday.",""
"1716","2011-11-14T17:06:14+0000","Returning to work after a happy vacation is a great way to remember how to hate people.",""
"1717","2012-08-05T12:15:23+0000","Why do single women take advice from other single women? That’s like Stevie Wonder giving Ray Charles driving directions.",""
"1718","2014-02-26T14:18:49+0000","If you order bubble wrap online, what is it surrounded in when it arrives?",""
"1719","2015-10-01T23:35:23+0000","If people labeled themselves doctors as quickly as people labeled themselves writers, we'd all be dead.",""
"1720","2012-07-12T00:20:29+0000","I was gonna be a history major, but there's really no future in it.",""
"1721","2010-10-10T12:34:05+0000","How can I learn to be more patient? (I'm only interested in quick-fix solutions with immediate results please)",""
"1722","2011-10-25T20:27:15+0000","Good judgment comes from experience, and a lot of that comes from bad judgment.",""
"1723","2010-07-13T02:22:20+0000","Plastic surgeons are the only people that actually encourage you to pick your nose.",""
"1724","2010-10-20T10:16:42+0000","French people give me the crepes.",""
"1725","2013-03-20T13:33:12+0000","If Crunch Berries aren't considered fresh fruit I don't think this diet is going to work out.",""
"1726","2014-04-07T04:05:59+0000","All my friends keep telling me to never succumb to peer pressure. So I'm going to take their advice and not listen to them.",""
"1727","2014-05-13T19:04:24+0000","If you strangle a smurf, what color do they turn?",""
"1728","2016-04-13T18:23:33+0000","This Donut-Scented Car Air Freshener will more than pay for itself next time I get pulled over.",""
"1729","2012-05-10T10:45:36+0000","Whatever you do, always give 100%. Unless you're donating blood.",""
"1730","2013-04-05T19:07:14+0000","The only difference with screwing around and science, is writing it down.",""
"1731","2012-12-21T15:25:39+0000","Next time you think you're not cool enough, think about how ""cool"" grandmas are gonna look with ""tramp stamps"" down the road.",""
"1732","2011-01-06T09:53:20+0000","I always found it a little counter productive when the teacher would say “Don’t get smart with me!”",""
"1733","2015-03-26T01:07:08+0000","Have you ever had a fly land on you screen and your first instinct was to scare it with the cursor?",""
"1734","2014-05-10T03:02:15+0000","Getting out of bed in the morning always gave me a headache until I tried it feet first.",""
"1735","2014-07-04T17:22:22+0000","I can hear the pitter patter of little feet in your future. You're going to make a great cat lady.",""
"1736","2014-03-22T13:54:25+0000","I wish I could sign a kid's baseball and have it mean something other than ""You just ruined my baseball.""",""
"1737","2012-05-26T23:03:58+0000","The length of an essay should be like a woman's mini-skirt. Long enough to cover the subject, but short enough to keep it interesting.",""
"1738","2014-04-22T22:51:01+0000","Fart when people hug you. It makes them feel strong.",""
"1739","2012-03-12T08:10:29+0000","Don't invite me anywhere last minute. I enjoy doing nothing so I need to know ahead of time if my plan to do nothing needs to be changed.",""
"1740","2013-01-10T16:19:01+0000","I wasn't planning on going for a run today, but those cops came out of nowhere.",""
"1741","2012-08-15T21:13:59+0000","I don't understand interventions. What's the point of being told I drink too much by a room full of the reasons I drink in the first place?",""
"1742","2010-02-27T11:18:27+0000","Don't ask me how old I am on my birthday. It'll make me feel old and hate myself rather than be happy that it's my birthday.",""
"1743","2015-08-03T10:52:19+0000","I think fire alarms should use the last of their battery to continue to monitor fire instead of getting all beepy!",""
"1744","2011-03-13T00:13:30+0000","Trust me, don't play Twister with someone who has a prosthetic leg, you'll never win.",""
"1745","2010-02-23T05:50:36+0000","I just saw a guy with a ""Support Dyslexia"" bumper sticker on the front of his car.",""
"1746","2015-07-26T07:16:24+0000","I disagree with Kay's Jewelers. I would bet on any given Friday or Saturday night more kisses begin with alcohol of some sort than Kay.",""
"1747","2013-07-05T22:09:27+0000","For Halloween I'm going as an invisible person. I will be at all your parties.",""
"1748","2013-04-03T21:59:55+0000","OK, I'm not an advertising specialist but seriously McDonald's, what the hell were you thinking?!? Somebody asked me the other day if I'd tried a McDonald's McWrap. I said ""Why would I eat something called McCrap?!?""",""
"1749","2011-01-02T22:45:30+0000","I imagine death will be like sleeping but without my toddler kneeing me in the back.",""
"1750","2013-12-07T21:08:02+0000","It’s all fun and games until they reply to your text with a phone call.",""
"1751","2013-04-09T13:15:59+0000","Tried explaining Twitter to my dad, but his ""why would you want to do that?"" argument was pretty bulletproof.",""
"1752","2013-10-06T01:22:36+0000","There is literally no way of knowing how many chameleons are in your house.",""
"1753","2012-01-25T22:14:10+0000","Behind every great man is a great woman and a couple other great people wishing he'd just order something",""
"1754","2016-02-12T23:48:44+0000","At my funeral play the Super Mario original theme until my casket is lowered in the ground then play the underground music",""
"1755","2014-07-22T23:31:02+0000","For every cigarette you smoke, God takes an hour from your life and gives it to Keith Richards.",""
"1756","2014-01-06T22:21:56+0000","Some people deserve to get eggs thrown at them. Brick shaped eggs...made of bricks",""
"1757","2013-02-17T15:34:30+0000","I've deleted enough stupid Facebook posts to realize I should never, ever get a tattoo.",""
"1758","2010-12-27T01:10:45+0000","I spend 40 hours a week in the friend zone, therefore I'm entitled to benefits!",""
"1759","2011-03-20T13:42:00+0000","There are no stupid questions, just stupid people asking questions.",""
"1760","2012-10-24T08:29:57+0000","Political views are like children. Some people don’t have one or want one. Others keep trying to show theirs off",""
"1761","2015-08-03T13:23:23+0000","I'm not a doctor but I know adding bacon to anything makes it an antidepressant.",""
"1762","2013-02-25T04:07:00+0000","Working on my 32 point plan to be more spontaneous. Any suggestions?",""
"1763","2016-12-22T08:03:00+0000","Can Santa Claus see what I'm looking at even when I have it switched to Private Browsing?",""
"1764","2012-03-25T07:16:34+0000","To the woman in I saw in Walmart with the 7 screaming kids, if your wondering how that box of condoms got into your shopping cart ""You're welcome.""",""
"1765","2013-10-05T19:51:56+0000","I hate it when people call dogs “stupid”. I mean, when was the last time you saw a dog step in human poo?",""
"1766","2011-09-01T14:50:51+0000","There were so many substance abusers at last night's VMAs that Dr. Drew taped an entire season of ""Celebrity Rehab"" from the audience.",""
"1767","2014-01-16T07:59:05+0000","I bet the dude that invented toast just burnt the bread and didn't want to tell anyone.",""
"1768","2010-01-18T07:38:19+0000","A week is five days of wishing you had nothing to do followed by two days of wishing you had something to do.",""
"1769","2010-09-25T07:27:40+0000","Kid's Choice Awards are a great reminder why children aren't allowed to vote.",""
"1770","2011-01-09T08:38:02+0000","I like to wear khakis and a red shirt to Target and when people ask I yell ""Do I look like I freaking work here?",""
"1771","2015-03-22T20:37:18+0000","My kids are crying while eating ice cream. It doesn't make sense. I think they're broken.",""
"1772","2010-09-23T00:53:16+0000","I hope that Jessica Biel someday has a son, and names him ""Batmo"".",""
"1773","2016-09-06T14:51:16+0000","I don’t want to be a millionaire, I just want enough money to be able to stare off into the distance while pumping gas.",""
"1774","2016-07-12T13:49:38+0000","Your voicemail will be ignored in the order in which it was received. Beep",""
"1775","2010-05-12T04:57:15+0000","At the worst 4th of July party. Only one hot chick and a bunch of screaming kids. Oh wait, I’m at home.",""
"1776","2010-04-16T08:35:14+0000","There was another kidnapping at a local a school today, luckily the kid woke up.",""
"1777","2010-03-12T16:41:22+0000","She told me she eats fruit when she’s hungover because it has more water than water.",""
"1778","2011-08-19T02:15:08+0000","No cowboy in the world can out draw a grandmother pulling a baby picture out of her wallet.",""
"1779","2010-10-22T11:30:22+0000","U.S forces search for bin Laden's number two.I fail to see what a stool sample will achieve here",""
"1780","2011-06-01T03:06:39+0000","When I die, I want to die like my grandfather who died peacefully in his sleep. Not screaming like all the passengers in his car.",""
"1781","2014-10-17T09:23:17+0000","If you order bubble wrap online, what is it surrounded in when it arrives?",""
"1782","2010-03-07T19:09:52+0000","The only time the word incorrectly isn’t spelled incorrectly is when it’s spelled incorrectly.",""
"1783","2012-06-23T10:42:12+0000","If someone makes a racist/sexist joke, say, with total seriousness, “I don’t get it, can you explain it.” Then watch them crash & burn.",""
"1784","2016-09-11T13:26:43+0000","Ladies , if u have a mustache … u should have no sort of lip ring , tongue ring , or any kinda accessory that causes attention.",""
"1785","2016-01-10T09:35:58+0000","I don't mind when older folks decide to relax and slow down. I just wish they wouldn't do it in their cars.",""
"1786","2013-05-21T08:49:53+0000","I always find the ""easy-open tab"" right after I finally manage to tear the package open with my teeth.",""
"1787","2014-04-04T14:46:01+0000","I lose all respect for myself when I bite my own tongue. I've been chewing for decades, how did I manage to screw that one up?",""
"1788","2011-08-23T19:32:57+0000","Sometimes I watch basketball holding a ps3 controller just to screw with my grandpa's head.",""
"1789","2013-07-21T07:00:28+0000","Whenever I feel intimidated by someone I imagine them drinking out of a hamster water bottle.",""
"1790","2013-12-02T15:25:04+0000","Uranus is a gas planet.",""
"1791","2015-04-25T00:13:31+0000","Saying that your company has been in business since the 1800's isn't a selling point. Slavery existed then too...",""
"1792","2016-09-27T21:52:21+0000","A ""Lifetime Movie"" describes how long it felt when you were watching it.",""
"1793","2012-12-10T13:56:46+0000","Exercise would be so much more rewarding if calories screamed while you burn them.",""
"1794","2011-04-13T23:49:40+0000","I call smoking sections Coughy Shops.",""
"1795","2013-07-12T08:12:03+0000","I hate when people with weirdly spelled common names get mad when you misspell their name. I didn't misspell it, your parents did.",""
"1796","2014-12-03T18:25:11+0000","Does this red Solo cup full of beer make me look frat?",""
"1797","2011-04-22T12:58:18+0000","I've been texting so much lately that I move my thumbs from side to side when I'm actually talking to someone.",""
"1798","2015-09-22T19:06:23+0000","I must be allergic to peanuts. I break into a rash every payday.",""
"1799","2015-05-08T23:59:04+0000","Someone just told me to ""have a good morning"". Why doesn't that jerk care about the rest of my day?",""
"1800","2015-03-17T20:10:25+0000","I always get naked before I get in bed so I don't know why this lady at Sears is giving me a dirty look in the mattress section.",""
"1801","2012-03-24T01:32:17+0000","It is estimated that 1 Million people plan to gather at Times Square to watch the ball drop while looking down at their phones.",""
"1802","2013-04-06T21:17:19+0000","I hope all your dreams come true, especially that one where you're being chased by a giant spider.",""
"1803","2011-05-17T16:03:08+0000","Boss: Are you on drugs? Me: You and I both know I don't make enough money to have a drug problem",""
"1804","2016-06-16T11:19:03+0000","""We'll just agree to disagree"" translates directly to ""You couldn't be more freaking wrong but I'm over this argument.""",""
"1805","2014-06-22T19:33:51+0000","Why do people say grow some balls? Balls are weak and vulnerable, if you want to toughen up grow a vagina. Those things can take a pounding.",""
"1806","2010-12-20T13:50:15+0000","I hate when I plan a conversation in my head and the other person doesn't follow the script #DamnTeenQuote",""
"1807","2010-08-17T03:17:46+0000","Very funny Scotty, now beam down my clothes.",""
"1808","2012-07-05T16:38:00+0000","Thanks to the words ""dude"", ""bro"", and ""man"", I haven't said my best friends name in 10 years.",""
"1809","2016-05-02T02:20:25+0000","If that was me in the movie Taken, my dad would have missed the call and texted me 3 days later asking if I have a girlfriend yet.",""
"1810","2016-12-04T09:09:20+0000","I want piñatas at my funeral so people can be happy, but filled with bees so they're not too happy.",""
"1811","2013-06-12T13:39:45+0000","Early to bed, early to rise makes a man healthy, wealthy and a crappy party host.",""
"1812","2014-01-14T01:39:46+0000","I just hit a pothole so hard Siri developed a stutter.",""
"1813","2015-07-06T11:22:37+0000","I DON’T UNDERSTAND IT! WHY THE F*CK WOULD SOMEBODY BREAK INTO A HOUSE JUST TO STEAL A REMOTE CON-Never mind, I found it.",""
"1814","2013-06-08T07:52:24+0000","There are two reasons I would never drink toilet water: number 1 and number 2",""
"1815","2013-11-19T19:15:15+0000","We'll be attending the National Schizophrenic's Convention. Anybody who's everybody will be there.",""
"1816","2010-08-20T17:05:14+0000","I accidentally typed my symptoms into IMDB instead of WebMD and it told me I have Gary Busey.",""
"1817","2012-10-03T07:28:13+0000","Tip to get out of jury duty: Begin every answer with “According to the prophecy.",""
"1818","2013-03-13T01:09:31+0000","I really don't understand why I can't have a unicorn on my fantasy football team.",""
"1819","2011-02-06T06:32:18+0000","Movember just reminds me that I inherited my Dad's inability to grow facial hair. Why couldn't I be more like my mom?",""
"1820","2016-08-09T02:18:33+0000","It's not an ABC Family show until someone gets pregnant.",""
"1821","2011-01-13T19:09:50+0000","I saw my ex getting beaten up by half a dozen thugs. For a second, I thought, ""Should I help?"" Then I thought, ""Nah. Six should be enough...""",""
"1822","2014-03-21T19:17:03+0000","I never hear from most of my High School classmates unless their email account gets hacked.",""
"1823","2015-04-03T19:31:02+0000","Ladies. What's with smelling like different fruits all the time? Do you see men eating a lot of fruit? ...try barbecue sauce",""
"1824","2013-06-15T13:11:44+0000","The best present I get every Christmas day is 11 months of not hearing Christmas carols.",""
"1825","2015-01-23T04:25:42+0000","Whenever someone spells something wrong, I always look to see if the two letters are close on the keyboard.",""
"1826","2013-11-11T02:40:12+0000","I miss being able to slam my phone down when I hang up on somebody. Violently pressing ""end call"" just doesn't do it for me.",""
"1827","2015-01-09T00:48:36+0000","I wish I had Dora's mom and dad, they let that girl go everywhere.",""
"1828","2010-04-27T23:48:39+0000","Dear NASA: Your Mom thought I was big enough. -Pluto",""
"1829","2014-07-05T08:32:18+0000","They should send ""Get well soon"" cards to people who forgot to pay their water bill.",""
"1830","2010-09-20T09:38:32+0000","When I found out my toaster wasn't waterproof, I was shocked!",""
"1831","2010-11-02T13:42:52+0000","Lebron better than Jordan? Phsshh, we can talk when Lebron saves the Looney Toons from an Alien Race.",""
"1832","2012-06-21T18:31:16+0000","Being popular on Facebook is like sitting at the cool table in the cafeteria at a mental hospital.",""
"1833","2011-02-08T08:26:51+0000","I'm trying to decide if I should update all my software ""Not Now"" or ""Remind Me Later"".",""
"1834","2012-04-25T07:20:33+0000","The first word I want to teach my kid is ""brains"". Then, until he/she learns another word, I'll have the cutest little zombie ever!",""
"1835","2013-11-06T21:00:55+0000","Dear person reading this, just want you to know that someone cares about you. It's not me, but I'm sure someone does...",""
"1836","2010-03-26T19:25:21+0000","I was gonna tell a hoarding joke....but I think I'll keep it to my self!",""
"1837","2011-07-23T15:08:54+0000","Drunk drivers will blow past a stop sign. Stoned drivers will stop and wait for it to turn green.",""
"1838","2013-07-20T05:46:20+0000","When I was a kid I was afraid of the dark. Now when I see my electric bill I'm afraid of the lights.",""
"1839","2015-04-02T10:42:21+0000","I wish juice boxes were more socially acceptable.",""
"1840","2015-07-27T02:19:20+0000","I wonder what the most intelligent thing ever said was that started with the word 'dude.'",""
"1841","2010-11-18T03:57:29+0000","If you pronounce the first letter of an ethnicity like eye-talian, and aye-rab, there’s a good chance you’re eye-gnorant",""
"1842","2012-11-18T10:49:46+0000","I'm surprised people still ask me if I want to hold their baby given the number of times I've dropped and shattered my phone.",""
"1843","2015-12-04T19:46:21+0000","Dear rappers, please stop putting sirens in your music. When im driving it scares the crap out of me.",""
"1844","2010-12-09T01:20:08+0000","If they made a movie about Morgan Freeman, who would narrate it?",""
"1845","2012-02-11T10:18:16+0000","A buttload is an actual measurement for drug smugglers.",""
"1846","2015-10-03T16:12:47+0000","All men marry a Nymphomaniac. Problem is after a few months the Nympho leaves and the maniac stays.",""
"1847","2016-12-08T12:08:46+0000","Live forever or die trying.",""
"1848","2016-02-12T23:52:07+0000","Why does tasty mean that a thing tastes good and smelly mean that a thing smells bad?",""
